%%%DateTime	ms since program start
2016-10-11T19:46:47.849-07:00	743
126862	2
127185	-2
127552	2
127750	-2
129851	1
130019	-1
130049	5
130152	-5
130334	1
130369	-1
135168	3
135984	-3
141920	4
141933	-4
142335	4
142517	-4
147451	5
147718	-5
152369	5
152536	-5
154417	6
154436	-6
154552	6
154754	-6
158314	6
158348	-6
165879	1
166731	-1
169582	2
169779	-2
172847	3
172863	-3
2856897	5
2857914	-5
2871646	5
2872048	-5
2873896	5
2874715	-5
2940665	6
2942498	-6
2979785	6
2980183	-6
2980249	6
2980799	-6
3450631	6
3451446	-6
3452280	6
3452681	-6
3537882	1
3537898	-1
3648064	1
3648679	-1
3649296	1
3649445	-1
3652979	1
3660981	-1
3674082	1
3676547	-1
3676562	1
3680432	-1
3906133	4
3906949	-4
3931949	4
3932130	-4
3933166	4
3933783	-4
4736012	4
4736431	-4
4736830	4
4737248	-4
4737429	4
4738065	-4
4839248	2
4839863	-2
4842514	2
4843130	-2
4843148	2
4844978	-2
4845161	2
4845282	-2
4887978	3
4890029	-3
4890846	3
4891678	-3
4892897	3
4894747	-3
4899461	3
4899863	-3
4920544	3
4925464	-3
4926697	2
4927514	-2
4960897	6
4962328	-6
4963564	6
4964178	-6
4964780	6
4965414	-6
5244562	3
5245779	-3
5246196	3
5247428	-3
5248860	3
5248881	-3
5248929	3
5249478	-3
5249495	3
5249881	-3
5614028	2
5614444	-2
5815146	5
5818062	5
5818246	-5
5839728	5
5840128	-5
6105161	5
6105560	-5
6106994	5
6110274	-5
6210845	5
6230493	-5
6234591	5
6235009	-5
6236245	5
6239926	-5
6255276	5
6280059	-5
6292142	5
6292323	-5
6293577	5
6294193	-5
6503923	5
6507807	-5
6542839	5
6542856	-5
6607754	5
6611035	-5
6681686	1
6684352	-1
6684971	1
6685371	-1
6686004	1
6686403	-1
6698288	1
6698301	-1
6698685	1
6705455	-1
6709154	1
6709754	-1
6710153	1
6711384	-1
6711534	1
6711670	-1
6712417	1
6712470	-1
6755020	1
6755138	-1
6755168	1
6755252	-1
6755369	1
6755853	-1
6755937	1
6756135	-1
6768121	1
6776518	3
6776921	-3
6777335	3
6777552	-3
6777954	-1
6778368	1
6778369	3
6778769	-3
6779185	-1
6779186	3
6779587	-3
6886088	5
6886258	-5
6886390	5
6886541	-5
6902471	5
6902888	-5
6903505	5
6908207	-5
6932790	5
6933189	-5
6952039	5
6952654	-5
7005089	5
7007140	-5
7007538	5
7007956	-5
7032124	5
7032337	-5
7033138	5
7034987	-5
7035407	5
7038056	-5
7039705	5
7051373	-5
7055106	5
7062224	-5
7063871	5
7063888	-5
7063905	5
7064689	-5
7065506	5
7066122	-5
7066523	5
7066936	-5
7073907	5
7075339	-5
7080256	1
7093773	-1
7095403	1
7101989	-1
7113637	1
7113655	-1
7114240	1
7114987	-1
7115672	1
7115686	-1
7115737	1
7115753	-1
7116504	1
7117120	-1
7117141	1
7118338	-1
7119573	1
7119587	-1
7119988	1
7120804	-1
7122037	1
7122855	-1
7128188	1
7130072	-1
7130138	1
7136573	-1
7136972	1
7137587	-1
7137603	1
7137638	-1
7141290	1
7144756	-1
7183888	1
7185721	-1
7192072	5
7192088	-5
7201487	5
7201522	-5
7203138	5
7204971	-5
7356536	5
7356838	-5
7532047	5
7532664	-5
7532865	5
7535745	-5
7535764	5
7536981	-5
7589812	5
7590230	-5
7590631	5
7591047	-5
7591061	5
7591445	-5
7675628	1
7684845	-1
7684962	1
7690779	-1
7691397	1
7693028	-1
7722528	2
7722547	-2
7759596	5
7759628	-5
7759646	5
7759660	-5
7935111	1
7938809	-1
7940242	1
7940362	-1
7985911	2
7986944	-2
7989813	1
7991244	-1
8099992	2
8100109	-2
8100178	2
8100608	-2
8100794	2
8101827	-2
8326511	3
8641712	1
8641792	-1
8642112	1
8642128	-1
8644569	1
8644988	-1
8655837	1
8656018	-1
8658704	1
8659120	-1
8659736	1
8660353	-1
8660487	1
8661570	-1
8662604	1
8663004	-1
8663420	1
8664038	-1
8664438	1
8664854	-1
8665673	1
8666690	-1
8680823	3
8681039	-3
8682055	3
8682472	-3
8683089	3
8684305	-3
8695603	1
8695724	-1
8713189	1
8713203	-1
8714621	1
8714638	-1
8721590	1
8723640	-1
8723690	1
8723757	-1
8955070	1
8955087	-1
8965720	1
8965770	-1
8965820	1
8966536	-1
8967554	1
8968169	-1
8968586	1
8969202	-1
9215784	5
9217634	-5
9217685	5
9219669	-5
9219685	5
9220285	-5
9227670	3
9228070	-3
9228483	3
9229719	-3
9258801	5
9258935	-5
9259399	5
9261250	-5
9261668	5
9262068	-5
9312450	1
9312868	-1
9313886	1
9313901	-1
9316970	1
9316985	-1
9338467	5
9338866	-5
9339284	5
9339702	-5
9343582	5
9344002	-5
9351783	5
9352382	-5
9352801	5
9352868	-5
9353618	5
9353650	-5
9383115	5
9383734	-5
9387616	5
9388018	-5
9388436	5
9388848	-5
9389269	5
9389467	-5
9394582	6
9394833	-6
9395801	5
9396416	6
9396834	-6
9397249	-5
9397368	5
9399284	-5
9404201	5
9406865	-5
9407283	5
9407902	-5
9416501	6
9417715	-6
9418134	6
9418552	-6
9419765	6
9420183	-6
9420583	6
9422434	-6
9599796	5
9600012	-5
9616377	5
9616510	-5
9616993	5
9619045	-5
9619245	5
9619328	-5
9619394	5
9619546	-5
9988926	2
9988943	-2
10131277	5
10132291	-5
10136393	5
10137214	-5
10219965	3
10222407	-3
10226308	3
10226327	-3
10226362	3
10226396	-3
10227527	3
10229578	-3
10232043	3
10232445	-3
10233479	3
10236827	-3
10242894	3
10245146	-3
10274643	5
10274658	-5
10274844	5
10275858	-5
10276276	5
10276678	-5
10278127	4
10278246	-4
10280161	4
10281393	-4
10281411	4
10281810	-4
10281827	4
10281861	-4
10283644	4
10285077	-4
10285491	4
10290611	-4
10645340	4
10646358	-4
10723163	4
10724396	-4
10902996	5
10903196	-5
11019523	4
11019704	-4
11020754	4
11021774	-4
11022189	4
11023207	-4
11081986	4
11087919	-4
11430785	1
11430868	-1
11696198	3
11698449	-3
11731015	3
11748832	-3
11804147	3
11804749	-3
11808034	3
11809050	-3
11809149	3
11815199	-3
11816011	3
11816034	-3
11816068	3
11816161	-3
11866799	2
11866815	-2
11866864	2
11866880	-2
11866915	2
11866931	-2
12091080	5
12091094	-5
12133264	1
12136946	-1
12268025	4
12268044	-4
12268060	4
12268095	-4
12315962	1
12316356	-1
12316379	1
12316461	-1
12316594	1
12318210	-1
12565208	2
12565607	-2
12768174	1
12768186	-1
12768306	1
12768506	-1
12883670	3
12884086	-3
12950854	2
12951274	-2
13060636	2
13061654	-2
13160569	4
13160987	-4
13161386	4
13162419	-4
13162837	4
13163654	-4
13165087	4
13165120	-4
13200518	4
13202151	-4
13202767	4
13202782	-4
13283053	2
13283667	-2
13291253	2
13291265	-2
13291650	2
13292268	-2
13296369	2
13297602	-2
13371534	3
13372150	-3
13388115	5
13388132	-5
13388167	5
13388197	-5
13388218	5
13388232	-5
13420481	2
13420500	-2
14229695	3
14229796	-3
14250361	3
14262446	-3
14282508	3
14321830	-3
14321896	3
14331880	-3
14341092	4
14341114	-4
14341126	4
14341213	-4
14341279	4
14341347	-4
14341714	4
14343130	-4
14344164	4
14344563	-4
14344976	4
14345096	-4
14345226	4
14347031	-4
14348464	4
14349079	-4
14349480	4
14350096	-4
14351327	4
14351745	-4
14351795	4
14352563	-4
14388810	3
