%%%DateTime	ms since program start
2016-08-13T18:35:48.193-07:00	526
1555	-1
1557	-2
1577	-3
1593	-4
1610	-5
1627	-6
151764	3
151780	-3
152196	3
152214	-3
152248	3
152262	-3
152277	3
152329	-3
152346	3
152397	-3
152764	3
152777	-3
153214	3
153297	-3
153397	3
153413	-3
153447	3
153463	-3
153513	3
153530	-3
153564	3
153598	-3
154698	3
154713	-3
154746	3
154763	-3
155127	3
155147	-3
156081	3
156114	-3
156497	3
156513	-3
161097	3
161112	-3
161131	3
161147	-3
161164	3
161180	-3
161197	3
161231	-3
161264	3
161277	-3
161479	3
161497	-3
162062	3
162077	-3
163530	3
163546	-3
166315	3
166329	-3
166564	3
166580	-3
404758	3
404773	-3
404855	3
404873	-3
418824	3
418841	-3
418959	3
418991	-3
419009	3
419021	-3
419056	3
419074	-3
419540	3
419708	-3
419724	3
419776	-3
419809	3
419825	-3
422225	3
422356	-3
1160306	3
1160320	-3
1160736	3
1160756	-3
1162123	3
1162136	-3
1162854	3
1162871	-3
1163524	3
1163539	-3
1165087	3
1165107	-3
1166991	3
1167005	-3
1168522	3
1168539	-3
1169357	3
1169373	-3
1172971	3
1172990	-3
1175537	3
1175555	-3
1178703	3
1178720	-3
1180253	3
1180270	-3
1183470	4
1183487	-4
1184070	4
1184087	-4
1185154	3
1185170	-3
1185721	3
1185737	-3
1186321	3
1186339	-3
2111258	3
2111270	-3
2111421	3
2111454	-3
2112773	3
2112788	-3
2113024	3
2113038	-3
2114022	3
2114038	-3
2114055	3
2114122	-3
2114139	3
2114154	-3
2145390	3
2145406	-3
2145440	3
2145504	-3
2146189	3
2146389	-3
2146423	3
2146456	-3
2146523	3
2146539	-3
2146556	3
2146571	-3
2146623	3
2146674	-3
2146723	3
2146739	-3
2148640	3
2148655	-3
2150120	3
2150190	-3
2150238	3
2150623	-3
2150955	3
2150973	-3
2153356	3
2153372	-3
2154656	3
2154669	-3
2154690	3
2154740	-3
2155187	3
2155203	-3
2156254	3
2156387	-3
2156403	3
2156454	-3
2156487	3
2156503	-3
2156521	3
2156556	-3
2156955	3
2156973	-3
2158753	3
2158804	-3
2160620	3
2160636	-3
2161172	3
2161186	-3
2161870	3
2161890	-3
2163286	3
2163304	-3
2163353	3
2163387	-3
2165570	3
2165587	-3
2166903	3
2166920	-3
2170490	3
2170537	-3
2171054	3
2171070	-3
2172870	3
2172886	-3
2176453	3
2176473	-3
2177270	3
2177286	-3
2177303	3
2177319	-3
2177570	3
2177586	-3
2179560	3
2179577	-3
2179592	3
2179607	-3
9720155	4
9720174	-4
9720357	4
9720407	-4
9731625	4
9731708	-4
9731725	4
9731809	-4
9731859	4
9731909	-4
9735593	4
9738260	-4
9738273	4
9738326	-4
9738360	4
9761242	-4
9761258	4
9761377	-4
9761392	4
9882341	-4
9882353	4
9953502	5
9953524	-5
9953606	5
9953640	-5
9953774	5
9953789	-5
12112940	-4
13197473	2
13197491	-2
13215076	2
13215157	-2
13215190	2
13215274	-2
13215291	2
13215309	-2
13215325	2
13215342	-2
13215359	2
13215391	-2
13223390	4
13223409	-4
13223423	4
13223442	-4
13231975	5
13231990	-5
13232007	5
13232023	-5
13232757	5
13251908	2
13251925	-2
13251942	2
13251975	-2
13252009	2
13267090	4
13267127	-4
13267141	4
13267193	-4
13267209	4
13267308	-4
13267323	4
13267423	-4
13267442	4
13279991	-4
13280007	4
13283156	-4
13283259	4
13288357	-4
13288373	4
13288458	-4
13295874	6
13295892	-6
13296024	6
13296041	-6
13301459	4
13307058	-4
13307073	4
13324023	-4
13324100	4
13329903	-4
13329917	4
13346468	-4
13346485	4
13401251	-4
13401268	4
13409282	-2
13409299	2
13443582	-4
13443601	4
15940783	-2
16069442	1
16069459	-1
16102853	2
16102869	-2
16143370	-5
16143387	5
16143403	-5
16143420	5
16153155	-5
16153170	5
16163606	-5
16163622	5
16271396	-5
16271413	5
16277420	-5
16277438	5
16306019	-5
16306035	5
16313587	-4
17858366	4
17858382	-4
17858415	4
17858498	-4
17858514	4
17858531	-4
17858548	4
17858581	-4
17858614	4
17858631	-4
17929796	4
17929897	-4
17929914	4
17929927	-4
17929949	4
17929985	-4
17930045	4
18103525	-4
18103543	4
18104510	2
18104610	-2
18104626	2
18104743	-2
18104760	2
18104943	-2
18104964	2
18104977	-2
18105342	2
18148876	-4
18148915	4
18148979	-4
18149047	4
18149095	-4
18149199	4
18149211	-4
18149230	4
18149245	-4
18304711	-2
18304745	2
18304755	-2
18335943	4
18336043	-4
18336060	4
