%%%DateTime	ms since program start
2016-10-08T12:37:08.109-07:00	532
1560	-1
2533	-4
3549	-6
4565	2
5581	2
6599	2
7614	2
8634	2
9632	2
10649	2
11665	2
12682	2
13697	2
14714	2
14731	-2
14749	2
14764	-2
14782	2
15780	2
16798	2
17815	2
18833	2
19850	2
20865	2
21882	2
22898	2
23915	2
24932	1
25934	-1
26950	2
27964	2
28982	2
30002	2
31018	2
32036	2
33036	2
34053	6
35070	-6
36086	2
37086	2
38101	5
39119	-5
40120	2
41135	2
42153	4
43169	-2
43188	2
43202	-2
44202	-4
45204	2
46220	2
47237	2
48252	3
49252	-3
50270	2
51289	2
52304	2
53320	2
54336	2
55354	2
56369	2
57371	2
58387	2
59404	2
60420	2
61436	2
62455	1
63469	-1
64471	2
65486	2
66502	2
67520	2
68537	2
69554	2
70571	2
71588	2
72605	2
73620	2
74637	2
75639	2
