%%%DateTime	ms since program start
2016-10-09T20:09:30.376-07:00	827
9639	4
9694	-4
9711	6
9844	-6
9945	6
10627	-6
11644	-6
12677	-6
13691	-6
14727	5
16161	5
18212	5
18694	-5
21129	4
21278	-4
21512	4
21544	-4
21642	4
21676	-4
21843	4
21945	-4
22112	4
22244	-4
22746	4
22810	-4
24159	4
24426	-4
24760	4
24809	-4
26377	4
26809	-4
27827	-4
29062	3
30076	3
34095	3
34446	-3
37177	2
37196	-2
37463	2
37579	-2
37626	2
37696	-2
37847	2
38276	-2
39296	-2
39345	2
39427	-2
41760	1
42995	1
46879	1
46977	-1
47060	1
47160	-1
47360	1
47694	-1
47729	1
48113	-1
49329	-1
52611	6
53029	-6
990952	4
995754	2
1395934	1
1397163	1
1399498	-1
1400064	1
1400497	-1
1400596	1
1401300	-1
1401648	1
1402715	-1
1403766	1
1409867	-1
1522260	4
1523326	-4
1526814	4
1528849	-4
1538566	4
1539298	-4
1564496	2
1565512	-2
1566128	-6
1566815	6
1567982	4
1568995	6
1569831	3
1571863	-1
1572896	-6
1573912	-5
1574946	-5
1575962	-4
1576980	-4
1577399	4
1578832	6
1579645	3
1580681	5
1581697	-1
1582730	-1
1583745	-4
1584679	-6
1588081	2
1588145	-2
1588396	2
1590415	-3
1591128	2
1592913	4
1593979	6
