%%%DateTime	ms since program start
201687184310Z-7	463
1727	-4
1797	-5
1816	-3
1831	4
1848	5
1867	-6
1883	-1
1897	3
1916	6
1932	-2
1948	-3
1967	1
1982	2
1997	-4
2014	-5
2033	3
2050	4
2065	5
2084	-6
2097	-1
2117	6
2131	1
2147	-4
2164	4
2183	-5
2197	-6
2217	5
2231	6
2250	-1
2266	-2
2281	-4
2297	1
2316	2
2331	-3
2347	-5
2364	3
2382	4
2400	5
2414	-6
2430	6
2448	-4
2466	4
2484	-5
2497	-6
2515	-4
2534	5
2549	-3
2567	6
2582	-1
2598	-2
2616	3
2633	4
2650	-5
2665	-6
2683	1
2697	2
2716	5
2731	-1
2747	-2
2765	-3
2781	6
2799	1
2814	-4
2831	-5
2849	2
2864	3
2882	-6
2900	-1
2917	-2
2931	4
2947	5
2964	6
2981	1
2998	2
3014	-3
3032	-4
3049	-5
3064	3
3084	4
3098	5
3117	-3
3131	3
3150	-4
3167	-5
3180	-3
3197	4
3216	5
3231	-6
3248	-1
3267	3
3282	6
3300	1
3315	-4
3330	-5
3348	-6
3364	-1
3382	4
3398	-3
3417	5
3430	6
3450	-2
3463	-4
3481	1
3497	2
3514	-5
3532	-6
3549	3
3564	4
3582	5
3598	-1
3616	-2
3633	6
3648	1
3664	-3
3682	-4
3698	-5
3715	2
3730	3
3750	-6
3766	-1
3782	-2
3798	4
3814	5
3832	-3
3848	-4
3863	6
3882	1
3898	-5
3917	-6
3933	-1
3949	2
3964	-2
3980	3
3998	4
4014	-3
4034	-4
4049	5
4065	6
4080	1
4100	2
4114	-5
4132	-6
4149	-1
4166	-2
4180	3
4197	4
4216	-3
4231	-4
4247	5
4264	6
4283	1
4298	-5
4316	-6
4331	2
4348	3
4364	4
4381	-1
4397	-2
4414	5
4432	6
4450	1
4467	-3
4482	-4
4501	-5
4514	2
4532	3
4549	-6
4564	-1
4583	4
4598	5
4614	-2
4632	-3
4648	6
4664	1
4684	-4
4698	-5
4716	-6
4731	2
4751	3
4764	-1
4785	-2
4800	4
4814	5
4832	-3
4850	-4
4865	-5
4882	6
4898	1
4916	-6
4931	-1
4950	2
4965	-2
4982	3
4999	4
5017	1
5031	-3
5048	5
5064	6
5080	-1
5099	-4
5115	-5
5130	-6
5150	1
5164	2
5181	3
5199	4
5216	-1
5232	-2
5250	-3
5267	5
5280	6
5300	-4
5314	-5
5331	-6
5347	1
5365	2
5383	-1
5400	-2
5414	2
5432	-2
5448	2
5464	-2
5481	1
5497	-1
5517	2
5531	3
5548	4
5567	-2
5583	-3
5598	5
5614	6
5631	-4
5651	-5
5665	1
5682	2
5697	-6
5716	-1
5730	-2
5751	1
5766	-1
5781	2
5801	3
5815	-3
5831	-2
5851	1
5864	2
5883	3
5897	-1
5915	-2
5931	4
5948	5
5965	6
5984	-3
5997	-4
6014	1
6031	2
6049	-5
6065	-6
6082	3
6100	4
6115	-1
6130	-2
6149	5
6164	6
6184	1
6197	-3
6215	-4
6233	2
6247	3
6265	4
6280	-5
6297	-6
6314	5
6331	6
6348	-4
6366	4
6383	-4
6398	4
6417	-4
6434	4
6448	-5
6464	-6
6482	-1
6500	5
6514	6
6533	-2
6549	-3
6564	1
6580	-4
6599	-5
6615	2
6635	-6
6649	-1
6664	-2
6681	3
6697	4
6716	1
6732	-3
6746	-4
6767	-1
6781	2
6801	3
6815	4
6831	-2
6851	5
6864	-3
6883	-4
6900	-5
6914	6
6932	1
6948	-6
6964	-1
6981	2
6997	-2
7014	1
7031	-1
7050	2
7067	3
7081	4
7097	-2
7116	-3
7134	5
7150	6
7166	1
7183	-4
7200	-5
7216	-6
7232	2
7247	3
7264	-1
7283	-2
7297	-3
7316	5
7331	6
7350	1
7367	2
7382	-5
7397	-6
7416	-1
7430	-2
7449	2
7465	-2
7484	3
7500	4
7515	-3
7531	-4
7548	5
7564	6
7583	-5
7598	-6
7615	2
7635	-2
7648	3
7667	4
7682	5
7700	-3
7716	-4
7733	6
7748	1
7766	-5
7780	-6
7799	2
7817	3
7832	4
7850	-1
7864	-2
7882	-3
7900	5
7914	6
7930	-4
7947	-5
7964	1
7982	2
7997	-6
8014	-1
8032	3
8049	4
8064	5
8084	6
8097	-2
8114	-3
8131	1
8151	2
8165	-4
8182	-5
8201	-6
8215	3
8231	5
8247	-1
8266	-2
8282	-3
8301	4
8316	6
8333	-4
8350	-5
8365	-6
8382	1
8399	2
8414	5
8431	-1
8451	3
8465	-5
8481	6
8501	1
8517	-2
8533	-3
8549	-6
8567	2
8582	3
8599	-1
8615	-2
8633	-3
8648	2
8665	-2
8681	3
8698	-3
8717	4
8731	5
8750	-4
8765	-5
8781	2
8801	-2
8814	3
8831	4
8848	5
8868	-3
8882	-4
8898	6
8914	1
8932	-5
8948	-6
8964	2
8981	3
9000	4
9015	-1
9031	-2
9048	-3
9066	5
9081	1
9098	-4
9118	-5
9133	6
9149	2
9165	-6
9183	-1
9197	-2
9217	3
9233	1
9250	-3
9265	2
9284	3
9298	4
9315	-1
9331	-2
9351	5
9365	6
9382	-3
9398	-4
9416	-5
9433	1
9449	2
9465	-6
9482	-1
9501	3
9515	4
9532	-2
9549	-3
9566	-4
9581	5
9597	6
9617	-5
9632	-6
9650	2
9665	-2
9681	2
9697	-2
9718	3
9731	4
9751	2
9765	-3
9782	-4
9798	5
9817	6
9831	-2
9850	-5
9867	1
9883	2
9901	3
9915	4
9931	-6
9950	5
9964	-3
9983	-4
9997	6
10016	3
10034	-6
10049	4
10065	-5
10082	6
10100	5
10114	-4
10131	-5
10149	4
10166	-6
10182	-1
10199	5
10216	6
10230	1
10248	-2
10267	-3
10283	-4
10301	2
10315	3
10330	-5
10351	-6
10367	4
10382	5
10397	6
10416	-1
10431	-4
10451	1
10464	4
10481	-4
10498	4
10514	-4
10534	4
10548	-5
10564	-6
10582	5
10600	6
10615	-4
10631	4
10649	-4
10664	4
10681	-4
10697	4
10716	-5
10732	-6
10749	5
10764	6
10781	-1
10798	-2
10818	-4
10831	1
10849	2
10868	4
10882	-4
10900	4
10917	-5
10931	-6
10949	5
10965	6
10985	-1
11000	-2
11018	-3
11034	1
11049	2
11065	3
11083	-4
11098	4
11116	-4
11130	-5
11151	4
11164	-6
11181	-1
11201	-2
11215	5
11233	6
11251	1
11264	-3
11281	-4
11297	2
11318	3
11331	-5
11347	-6
11365	-1
11382	-2
11399	-3
11415	4
11433	5
11449	-4
11468	-5
11484	6
11500	1
11514	-6
11534	-1
11549	2
11565	3
11580	5
11598	-2
11616	-3
11631	-5
11648	1
11665	2
11682	3
11700	-1
11716	-2
11731	-3
11751	4
11765	5
11781	-4
11800	-5
11815	6
11831	1
11848	2
11868	3
11881	-6
11898	-1
11917	-2
11934	-3
11948	2
11965	-2
11982	3
12001	4
12014	5
12031	-3
12049	6
12064	1
12080	2
12097	-4
12116	3
12131	-5
12148	-6
12165	4
12181	5
12198	-3
12218	-4
12233	-5
12248	6
12266	3
12282	-6
12297	-1
12318	4
12333	5
12347	-2
12365	-3
12382	-4
12398	-5
12415	2
12432	3
12448	-2
12465	-3
12484	4
12500	5
12515	-4
12531	-5
12549	6
12564	1
12582	2
