%%%DateTime	ms since program start
201681134353Z-7	434
1697	-1
1699	-2
1720	-3
1736	-4
1753	-5
39821	2
40772	-2
40786	2
41389	-2
43639	2
44252	-2
47320	3
48135	-3
48552	3
48956	-3
54936	1
55436	-1
55520	1
55620	-1
56069	1
56135	-1
56737	1
56902	-1
64739	2
64819	-2
65337	2
65437	-2
65457	2
65486	-2
65753	2
66169	-2
124276	2
124476	-2
126042	3
126459	-3
126493	3
126577	-3
126592	3
126692	-3
126708	3
126826	-3
247622	5
248442	-5
248860	5
250843	-5
254723	1
254739	-1
255055	1
255077	-1
255276	1
255376	-1
255806	1
255826	-1
256226	1
256322	-1
258476	2
258905	-2
258939	2
259472	-2
262156	3
262473	-3
262490	3
262739	-3
262857	3
262994	-3
263023	3
263056	-3
263160	3
263190	-3
263260	3
263290	-3
268307	4
268323	-4
268341	4
270360	-4
1508196	2
1510046	-2
1511263	2
1511680	-2
1512913	3
1513929	-3
1513946	3
1514346	-3
1514413	3
1514512	-3
1518430	4
1518447	-4
1518647	4
1520081	-4
2049906	2
2050305	-2
2050371	2
2050455	-2
2050554	2
2050655	-2
2050704	2
2051140	-2
2053388	3
2053988	-3
2054404	3
2054657	-3
2054687	3
2054737	-3
2058090	1
2058704	-1
2059938	1
2060021	-1
2063421	5
2065873	-5
3552556	2
3552573	-2
3604473	2
3604490	-2
4061922	2
4061935	-2
4674095	2
4674264	-2
4806802	2
4806822	-2
6338128	2
6338144	-2
6919164	2
6919327	-2
6937245	3
6937295	-3
6937361	3
6937412	-3
6983877	2
6983913	-2
7078761	2
7078978	-2
7080145	2
7080161	-2
7080178	2
7080212	-2
7080262	2
7080278	-2
7080309	2
7080362	-2
7080395	2
7080409	-2
7126227	2
7126458	-2
7383067	2
7383100	-2
7383116	2
7383149	-2
9850562	2
9850576	-2
10413367	2
10413388	-2
10679419	2
10679820	-2
11653893	2
11653908	-2
11988959	2
11988977	-2
12165295	2
12165310	-2
12709545	2
12709563	-2
12709615	2
12709696	-2
13681283	2
13681301	-2
13681368	2
13681383	-2
13681568	2
13681617	-2
13833050	2
13833067	-2
13867861	2
13867877	-2
13867912	2
13867928	-2
14558477	2
14558628	-2
16411580	2
16411615	-2
16411678	2
16411731	-2
16411764	2
16411795	-2
16607750	2
16607784	-2
16607800	2
16607851	-2
16984215	2
16984367	-2
17026414	2
17026513	-2
17455060	2
17455479	-2
