%%%DateTime	ms since program start
20168883349Z-7	426
19925	3
19977	-3
19995	3
20028	-3
21095	3
21131	-3
21244	3
21298	-3
21328	3
21432	-3
28061	3
28080	-3
28095	3
28678	-3
31346	3
31962	-3
32779	3
32829	-3
32846	3
33395	-3
35846	3
36465	-3
37079	3
37695	-3
39130	3
39946	-3
40764	3
40829	-3
40847	3
41380	-3
42197	3
42813	-3
43631	3
44247	-3
46179	3
46564	-3
47314	3
47398	-3
47414	3
47764	-3
48464	3
48481	-3
48513	3
48865	-3
49581	3
50065	-3
50814	3
51414	-3
52232	3
52598	-3
54482	3
54515	-3
54532	3
54598	-3
54615	3
54898	-3
55515	3
55532	-3
55549	3
56132	-3
249873	4
249892	-4
253160	4
253561	-4
254177	4
254210	-4
254225	4
254427	-4
255410	4
255673	-4
256423	4
256474	-4
256493	4
256556	-4
256593	4
256660	-4
256793	4
256843	-4
257441	4
257576	-4
257609	4
257625	-4
257759	4
257775	-4
258826	4
259076	-4
259792	4
259843	-4
260060	4
260127	-4
260243	4
260294	-4
260376	4
260391	-4
261225	4
261392	-4
261742	4
261757	-4
262777	4
262827	-4
262890	4
262908	-4
262926	4
262957	-4
262994	4
263044	-4
263789	4
263957	-4
263989	4
264024	-4
264057	4
264123	-4
264823	4
264874	-4
265023	4
265040	-4
265142	4
265240	-4
275260	5
275276	-5
275360	5
275409	-5
275427	5
275442	-5
276093	5
276125	-5
276178	5
276193	-5
276210	5
276227	-5
276260	5
276277	-5
276311	5
276394	-5
276475	5
276607	-5
279778	5
280174	-5
280211	5
280294	-5
280310	5
280324	-5
280991	5
281007	-5
281158	5
281228	-5
281327	5
281444	-5
282643	5
282660	-5
282712	5
282825	-5
282843	5
282891	-5
282960	5
282977	-5
287961	2
288158	-2
288177	2
288326	-2
290228	2
290395	-2
290827	2
291242	-2
292495	2
292542	-2
292575	2
292811	-2
292828	2
293342	-2
293376	2
293394	-2
294325	2
295041	-2
295078	2
295142	-2
295175	2
295211	-2
295245	2
295294	-2
295324	2
295375	-2
295408	2
295643	-2
295709	2
295725	-2
297375	2
298809	-2
300042	2
300459	-2
300860	2
301479	-2
302292	2
303727	-2
304760	2
306392	-2
307409	2
307493	-2
307525	2
308243	-2
308860	2
308876	-2
308893	2
309879	-2
892652	3
892668	-3
896435	3
896452	-3
896469	3
896485	-3
896501	3
896519	-3
896651	3
896735	-3
896752	3
896768	-3
899502	3
899518	-3
899535	3
899702	-3
899718	3
899752	-3
899785	3
899835	-3
900535	3
900669	-3
901554	3
901569	-3
909136	3
909153	-3
909537	3
909553	-3
909589	3
909603	-3
909653	3
909953	-3
934722	3
934757	-3
934772	3
934790	-3
934823	3
935140	-3
935204	3
935224	-3
935271	3
935323	-3
935354	3
935390	-3
935455	3
935470	-3
936436	3
936470	-3
937805	3
938421	-3
944356	3
944423	-3
944437	3
944573	-3
944606	3
944657	-3
945391	3
945406	-3
948040	3
948854	-3
953172	3
953774	-3
1101677	2
1101742	-2
1101759	2
1101841	-2
1101857	2
1101960	-2
1102643	2
1102693	-2
1102708	2
1102775	-2
1102810	2
1102874	-2
1102910	2
1103675	-2
1104725	2
1104790	-2
1104807	2
1104926	-2
1104942	2
1104974	-2
1105543	2
1105560	-2
1105640	2
1105657	-2
1107792	2
1107810	-2
1109425	2
1109476	-2
1109841	2
1109857	-2
1109907	2
1109924	-2
1111893	2
1112009	-2
1289239	2
1289874	-2
1290474	2
1290540	-2
1290557	2
1290590	-2
1290641	2
1290674	-2
1290740	2
1290791	-2
1290824	2
1290890	-2
1290940	2
1291006	-2
1291057	2
1291107	-2
1291157	2
