%%%DateTime	ms since program start
2016-10-12T19:34:17.619-07:00	13235
86909	1
87347	-1
88699	2
89217	-2
89247	2
89747	-2
93714	3
94147	-3
97715	4
97767	-4
97798	4
98314	-4
99914	5
100130	-5
101400	6
101748	-6
267507	6
268789	-6
276874	6
280104	-6
285990	6
286338	-6
380881	1
382130	-1
382948	1
383447	-1
383482	1
383517	-1
403718	6
405146	-6
405413	6
429416	-6
430067	6
431216	-6
432649	6
432765	-6
438698	6
439018	-6
467484	6
480220	-6
491336	6
494169	-6
494273	6
497740	-6
497884	6
502105	-6
504555	6
504637	-6
504954	6
505321	-6
512872	6
513437	-6
514855	6
515020	-6
515154	6
518254	-6
519954	6
525306	-6
525539	6
525922	-6
528723	6
535841	-6
536475	6
536870	-6
537240	6
548857	-6
549507	6
549571	-6
550192	6
550359	-6
550372	6
550592	-6
557221	5
558772	-5
559625	5
559875	-5
583745	6
585922	-6
586275	6
590240	-6
604077	6
604110	-6
604241	6
609628	-6
631646	6
636344	-6
639720	6
645003	-6
648921	6
649286	-6
650157	6
663640	-6
663773	6
664658	-6
666341	6
716124	-6
720093	6
728587	-6
822248	1
822946	-1
836396	6
836552	-6
837998	6
838114	-6
841283	4
845683	-4
851482	1
851563	-1
851616	1
851818	-1
855035	1
855180	-1
859151	6
859417	-6
865402	5
865437	-5
865449	5
865483	-5
865501	5
865517	-5
865531	5
865547	-5
865564	5
865635	-5
865768	6
868485	-6
871984	4
872170	6
872618	-6
873296	6
874270	-4
876786	-6
877088	6
877987	-6
878016	6
878051	-6
891835	3
891851	-3
911755	5
911787	-5
937731	4
937878	-4
937963	4
938062	-4
981901	3
981912	-3
991084	6
991316	-6
991382	6
993283	-6
1029419	4
1029819	-4
1031735	2
1031985	-2
1073984	6
1074985	-6
1157034	6
1160835	-6
1161601	6
1163303	-6
1196988	6
1203320	-6
1211581	6
1222750	-6
1222954	1
1223249	-1
1223516	1
1223632	-1
1226019	6
1229203	-6
1229533	6
1229815	-6
1230233	6
1231016	-6
1231034	6
1231100	-6
1231150	6
1231202	-6
1231417	6
1231534	-6
1231600	6
1232567	-6
1280380	6
1280550	-6
1281867	6
1281983	-6
1294916	6
1295682	-6
1303867	2
1304134	-2
1304268	2
1305047	-2
1306785	6
1307167	-6
1308518	2
1308703	-2
1308819	2
1308918	-2
1309417	6
1310003	-6
1310015	6
1310496	-6
1310984	6
1311203	-6
1326966	2
1327918	-2
1328747	2
1328916	-2
1403497	2
1403765	-2
1413382	2
1418833	-2
1419233	2
1419698	-2
1427418	2
1429299	-2
1436202	2
1436317	-2
1436497	2
1438482	-2
1438796	2
1439296	-2
1439812	2
1441747	-2
1441849	2
1442000	-2
1461333	2
1462695	-2
1473318	2
1517614	-2
1518531	2
1518747	-2
1522416	2
1524447	-2
1697049	2
1698614	-2
2038160	5
2038294	-5
2038677	5
2038863	-5
2138329	2
2139659	-2
2140360	2
2142828	-2
2202507	2
2202693	-2
2203157	2
2203238	-2
2228809	2
2228989	-2
2287687	2
2287706	-2
2287822	2
2287839	-2
2287920	2
2287938	-2
2495485	2
2495734	-2
2495752	2
2495872	-2
2495903	2
2496019	-2
2543305	2
2543338	-2
2543387	2
2543433	-2
2543468	2
2543531	-2
2543566	2
2543584	-2
2572137	4
2572149	-4
2572167	4
2572202	-4
2584102	1
2586254	-1
2586487	1
2587067	-1
2587619	1
2587735	-1
2594567	1
2594718	-1
2753818	3
2753929	-3
2753967	3
2754045	-3
2754068	3
2754080	-3
2814362	3
2814478	-3
2814496	3
2814511	-3
2814529	3
2814545	-3
2814561	3
2814647	-3
2814662	3
2814778	-3
2814795	3
2814928	-3
3457618	3
3457752	-3
3457768	3
3457884	-3
3459685	3
3459702	-3
3459752	3
3459852	-3
3643550	3
3644331	-3
3652595	5
3652997	-5
3670548	3
3672499	-3
3677532	3
3679079	-3
3679382	3
3681546	-3
3886536	3
3887604	-3
4039069	6
4039354	-6
4040184	6
4040687	-6
4040736	6
4040752	-6
4040887	6
4041850	-6
4054853	6
4055420	-6
4055435	6
4059036	-6
4059253	6
4059803	-6
4080801	6
4081351	-6
4121533	5
4121616	-5
4121633	5
4121649	-5
4159133	2
4162069	-2
4173669	2
4173684	-2
4174703	2
4174752	-2
4177920	2
4187685	-2
4188904	2
4189438	-2
4189450	2
4189833	-2
4189855	2
4189921	-2
4189955	2
4190785	-2
4190872	2
4194205	-2
4194216	2
4194233	-2
4194269	2
4194773	-2
4195586	2
4195667	-2
4197755	2
4197850	-2
4200636	2
4200885	-2
4205721	2
4207033	-2
4207219	2
4207804	-2
4214104	2
4215839	-2
4238588	2
4239737	-2
4240806	2
4241700	-2
4244398	2
4244631	-2
4244700	2
4247567	-2
4252804	2
4253832	-2
4259201	2
4262771	-2
4318433	2
4318753	-2
4319949	2
4320616	-2
4320721	2
4320936	-2
4334868	2
4334984	-2
4335001	2
4347718	-2
4348805	2
4348851	-2
4348886	2
4350068	-2
4350186	2
4350430	-2
4353936	2
4354501	-2
4355266	2
4355568	-2
4356569	2
4357483	-2
4360902	2
4361187	-2
4362515	2
4362835	-2
5796549	4
5796687	-4
5797433	4
5798185	-4
5798435	4
5798465	-4
5798667	4
5798818	-4
5798936	4
5799334	-4
5870933	4
5871051	-4
5883599	2
5883685	-2
5884267	4
5886483	-4
5887052	4
5887749	-4
5887800	4
5889885	-4
5900536	4
5900833	-4
5902580	4
5902737	-4
5902783	4
5902835	-4
5902934	4
5902986	-4
5903433	4
5903485	-4
5903520	4
5903584	-4
5903619	4
5908233	-4
6077416	5
6078328	-5
6078385	5
6078485	-5
6169510	3
6170265	-3
6193879	5
6193966	-5
6194013	5
6194094	-5
6194129	5
6194146	-5
6220715	3
6300781	-3
6301264	3
6303013	-3
6366112	3
6366794	-3
6367242	3
6449996	-3
6459544	2
6459678	-2
6461628	2
6462244	-2
6462944	2
6467228	-2
6467595	2
6468414	-2
6484760	1
6486525	-1
6568659	3
6569959	-3
6579223	3
6579658	-3
6734056	3
6736071	-3
6736308	3
6736559	-3
6779357	3
6780173	-3
6780222	3
6780606	-3
6785521	3
6786007	-3
6786272	3
6789857	-3
6790207	3
6792174	-3
6792789	3
6793156	-3
6796557	3
6796807	-3
6797393	3
6797457	-3
6798925	3
6800292	-3
6838090	3
6838155	-3
6838172	3
6838190	-3
6838260	3
6838392	-3
6838741	3
6839455	-3
6841887	3
6841957	-3
6846056	3
6850172	-3
6851773	3
6851825	-3
6856190	3
6856225	-3
6856654	3
6857490	-3
6888692	3
6888889	-3
6889505	3
6889858	-3
6898239	3
6899257	5
6899291	-5
6899303	5
6899323	-5
6899606	-3
6910785	4
6910809	-4
6910820	4
6910837	-4
6910871	4
6910890	-4
6924206	4
6924287	-4
6924304	4
6924322	-4
6966721	5
6966784	-5
6966807	5
6966819	-5
6980774	4
6980855	-4
6980901	4
6980936	-4
6991501	5
6991624	-5
6991635	5
6991652	-5
6991670	5
6991687	-5
6991705	5
6991756	-5
7407983	4
7408383	-4
7414746	4
7416249	-4
7416586	4
7416632	-4
7418948	4
7419067	-4
7723998	4
7724011	-4
7724081	4
7724097	-4
7724133	4
7724179	-4
7724212	4
7724230	-4
8266841	2
8267154	-2
8692801	6
8693115	-6
8693899	6
8694569	-6
8694652	6
8695083	-6
8779236	6
8779503	-6
8781650	6
8781918	-6
8782400	6
8782580	-6
8785999	1
8786132	6
8786266	-6
8786301	-1
8786371	6
8787467	-6
8787502	6
8787566	-6
8787717	6
8794502	-6
9417011	1
9417376	-1
9433462	4
9450243	-4
9468062	2
9468256	-2
9468744	2
9474507	-2
9476945	2
9477010	-2
9569110	1
9569958	-1
9688376	1
9688442	-1
9688625	1
9690160	-1
9692974	1
9693025	-1
9693141	1
9693540	-1
9693705	1
9693891	-1
9694110	1
9694604	-1
9991918	1
9993852	-1
10064485	2
10066273	-2
10108719	2
10108985	-2
10109153	2
10109369	-2
10109485	2
10109635	-2
10109838	2
10114453	-2
10114534	2
10115787	1
10115870	-1
10115903	-2
10116300	1
10116321	2
10116588	-1
10118336	-2
10119721	2
10120049	-2
10120287	2
10120403	-2
10123620	2
10123915	-2
10467481	3
10467598	-3
11043758	5
11043858	-5
11043874	5
11043887	-5
11043991	5
11044009	-5
11044025	5
11044042	-5
11056726	3
11056838	-3
11065608	4
11065626	-4
11065638	4
11065689	-4
11065724	4
11065742	-4
11066056	4
11066072	-4
11066090	4
11066107	-4
11066125	4
11066137	-4
11157058	1
11157139	-1
11157174	1
11157192	-1
11517122	4
11517386	-4
11520737	4
11521301	-4
11521382	4
11521552	-4
11523089	4
11523337	-4
11523421	4
11523487	-4
11523637	4
11525237	-4
11528905	4
11530921	-4
11553518	4
11553553	-4
11555770	4
11558235	-4
11558371	4
11558587	-4
11558737	4
11561686	-4
11565502	4
11565736	-4
11566419	4
11567619	-4
11760671	4
11761268	-4
11761715	4
11764137	-4
11793103	4
11800568	-4
12089937	3
12089952	-3
12089972	3
12089986	-3
12138302	5
12138937	-5
12174285	3
12174319	-3
12174336	3
12174354	-3
12174402	3
12174417	-3
12174436	3
12174452	-3
12174470	3
12174487	-3
12174521	3
12174538	-3
12193870	4
12193887	-4
12194020	4
12194038	-4
12194053	4
12194068	-4
12194103	4
12194184	-4
12194219	4
12194235	-4
12198252	5
12198270	-5
12198287	5
12198300	-5
12198318	5
12198338	-5
12198351	5
12198403	-5
12477198	1
12477298	-1
12477349	1
12477383	-1
12477399	1
12477414	-1
13509341	4
13509442	-4
13532954	5
13532971	-5
13533103	5
13533137	-5
13533155	5
13533171	-5
13533225	5
13533271	-5
13533288	5
13533323	-5
13533369	5
13533391	-5
13533404	5
13533468	-5
13533492	5
13533504	-5
13538437	5
13538519	-5
13538535	5
13538554	-5
13538605	5
13538623	-5
13538635	5
13538704	-5
13538772	5
13538786	-5
13538802	5
13538820	-5
13538837	5
13538855	-5
13538942	5
13538953	-5
13538971	5
13538989	-5
13539006	5
13539069	-5
14688322	3
14688392	-3
14688490	3
14688729	-3
14688926	3
14689361	-3
14864505	2
14864639	-2
14864674	2
14864807	-2
14873921	3
14873955	-3
14873973	3
14873990	-3
14888374	5
14888386	-5
14889473	1
14889507	-1
14948304	4
14948438	-4
15088905	1
15090606	-1
15091301	1
15096722	-1
15097303	1
15097770	-1
15607132	3
15607615	-3
15608049	3
15608165	-3
15608329	3
15611567	-3
15616246	3
15616264	-3
15616396	3
15617483	-3
15617599	3
15618034	-3
15801065	1
15801076	-1
15805065	5
15805098	-5
15805147	5
15805159	-5
15811747	5
15811864	-5
15811927	5
15811992	-5
15812126	5
15812194	-5
15812247	5
15812259	-5
15827932	1
15827944	-1
15842897	4
15842909	-4
15842949	4
15842960	-4
15857182	2
15857194	-2
15857212	2
15857328	-2
15857345	2
15857363	-2
15857415	2
15857479	-2
15857496	2
15857510	-2
16102607	3
16102909	-3
16121113	3
16121338	-3
16126662	3
16127642	-3
16128861	3
16128972	-3
16129727	3
16130609	-3
16131991	3
16132409	-3
16132641	3
16133129	-3
16133343	3
16133424	-3
16258758	2
16258908	-2
16258925	2
16258937	-2
16258960	2
16259059	-2
16791236	3
16791521	-3
16791853	3
16792203	-3
17001819	5
17001895	-5
17001919	5
17001930	-5
17001947	5
17001965	-5
17001982	5
17002081	-5
17002098	5
17002116	-5
17002133	5
17002145	-5
17002168	5
17002247	-5
17002267	5
17002278	-5
17002313	5
17002434	-5
17002464	5
17002481	-5
17002516	5
17002597	-5
17089665	5
17089682	-5
17089700	5
17089764	-5
17291129	4
17291146	-4
17291192	4
17291227	-4
17291262	4
17291279	-4
17293827	4
17293880	-4
17298598	5
17298630	-5
17298645	5
17298663	-5
17298695	5
17298714	-5
17298728	5
17298745	-5
17298761	5
17298814	-5
17298827	5
17298843	-5
17298860	5
17298880	-5
17298895	5
17298976	-5
17309963	4
17310111	-4
17310128	4
17310145	-4
17310162	4
17310229	-4
17554959	2
17555011	-2
17555022	2
17555046	-2
17604642	5
17604742	-5
17605078	5
17605141	-5
17605275	5
17605362	-5
17605374	5
17605392	-5
17605409	5
17605427	-5
17605478	5
17605609	-5
17605641	5
17605659	-5
17615260	3
17615341	-3
17615405	3
17615428	-3
17615440	3
17615458	-3
17615609	3
17615625	-3
17642040	5
17642171	-5
17642193	5
17642206	-5
17642241	5
17642357	-5
17642376	5
17642392	-5
17642409	5
17642427	-5
17642438	5
17642460	-5
17642473	5
17642543	-5
17642578	5
17642589	-5
17642641	5
17642810	-5
17642822	5
17642842	-5
17642876	5
17642977	-5
17642989	5
17643008	-5
17665106	1
17721610	-1
17725337	1
17726040	-1
18083074	4
18083085	-4
18083120	4
18083137	-4
18187384	2
18187403	-2
18187451	2
18187469	-2
18187520	2
18187536	-2
19045641	4
19045775	-4
19055458	3
19055475	-3
19257525	2
19257674	-2
19257691	2
19257707	-2
19257724	2
19257857	-2
19257873	2
19258007	-2
19258024	2
19258041	-2
19258057	2
19258203	-2
19557606	5
19557688	-5
19557702	5
19557718	-5
19557804	5
19557873	-5
19557989	5
19558001	-5
19558019	5
19558054	-5
19642654	5
19642804	-5
19642833	5
19643002	-5
19643057	5
19643153	-5
19643269	5
19643402	-5
20146916	2
20147082	-2
20370577	2
20370595	-2
20370607	2
20370630	-2
20370642	2
20370659	-2
20370676	2
20370711	-2
20370728	2
20370742	-2
20370763	2
20370775	-2
20765105	1
20770840	-1
20773272	1
20780725	-1
20780860	1
20785441	-1
20941538	4
20941689	-4
20951824	5
20952004	-5
20952021	5
20952103	-5
20952120	5
20952138	-5
20984018	1
20984371	-1
21017905	4
21018035	-4
21018070	4
21018173	-4
21018220	4
21018255	-4
21136871	3
21137116	-3
21137434	3
21140903	-3
21141486	3
21141603	-3
21142403	3
21143355	-3
21143803	3
21145840	-3
21150983	3
21153270	-3
21157286	3
21158219	-3
21269418	3
21271735	-3
21277552	3
21280930	-3
21325518	3
21327434	-3
21327567	3
21340367	-3
21680061	5
21680261	-5
21699711	5
21699827	-5
21700013	5
21700030	-5
21700078	5
21700094	-5
21700164	5
21700311	-5
21700327	5
21700361	-5
21729095	4
21729112	-4
21729165	4
21729211	-4
21729246	4
21729263	-4
21729277	4
21729293	-4
21729344	4
21729362	-4
21729414	4
21729426	-4
21739363	5
21739398	-5
21739479	5
21739491	-5
21758793	4
21758810	-4
21758914	4
21758926	-4
21771208	5
21771313	-5
21771343	5
21771360	-5
21771394	5
21771412	-5
21771424	5
21771494	-5
21771510	5
21771528	-5
21771545	5
21771563	-5
21782644	1
21782662	-1
21782679	1
21782692	-1
21782714	1
21782725	-1
21787462	5
21787544	-5
21787591	5
21787613	-5
21787648	5
21787764	-5
21814047	5
21814060	-5
21814078	5
21814094	-5
21814111	5
21814211	-5
21814229	5
21814244	-5
21814261	5
21814392	-5
21814411	5
21814427	-5
21814461	5
21814543	-5
21817276	3
21817376	-3
21817410	3
21817512	-3
21817561	3
21817644	-3
21817660	3
21817677	-3
21876323	5
21876341	-5
21893326	4
21893361	-4
21979290	5
21979308	-5
21979325	5
21979371	-5
21979394	5
21979406	-5
21979476	5
21979494	-5
21979505	5
21979558	-5
21994679	3
21994691	-3
21994708	3
21994807	-3
21994842	3
21995010	-3
21995022	3
21995178	-3
21995206	3
21995311	-3
21995323	3
21995341	-3
21995358	3
21995474	-3
21999544	5
21999555	-5
21999578	5
21999676	-5
21999741	5
21999857	-5
21999892	5
21999909	-5
21999927	5
22000060	-5
22009707	5
22009725	-5
22009742	5
22009845	-5
22009893	5
22009977	-5
22026857	5
22026873	-5
22026889	5
22026943	-5
22027029	5
22027157	-5
22027175	5
22027191	-5
22027210	5
22027223	-5
22027241	5
22027326	-5
22027342	5
22027357	-5
22027412	5
22027458	-5
22027493	5
22027506	-5
22036659	5
22036741	-5
22036823	5
22036909	-5
22037008	5
22037092	-5
22037109	5
22037124	-5
22037192	5
22037292	-5
22046011	5
22046139	-5
22046191	5
22046327	-5
22046394	5
22046493	-5
22046527	5
22046540	-5
22046556	5
22046575	-5
22055258	5
22055340	-5
22055421	5
22055542	-5
22055554	5
22055572	-5
22055624	5
22055705	-5
22055740	5
22055758	-5
22071907	5
22072012	-5
22072040	5
22072174	-5
22072226	5
22072325	-5
22080939	5
22080956	-5
22080974	5
22081055	-5
22087104	5
22087243	-5
22087272	5
22087422	-5
22087476	5
22087573	-5
22105023	5
22105093	-5
