%%%DateTime	ms since program start
20160808201158Z-7	840
1582819	6
1582822	-6
1613106	6
1613122	-6
1620038	6
1620059	-6
1626590	6
1626607	-6
1626623	6
1626640	-6
1641740	6
1641759	-6
1641776	6
1641791	-6
1641860	6
1641874	-6
1650740	6
1650757	-6
1650790	6
1650807	-6
1650876	6
1650892	-6
1660159	6
1660174	-6
1671427	6
1671443	-6
1671460	6
1671477	-6
1671494	6
1671510	-6
1671526	6
1671544	-6
1671560	6
1671577	-6
1671593	6
1671610	-6
1671626	6
1673477	-6
1680642	6
1680661	-6
1680677	6
1680693	-6
1680744	6
1680760	-6
1691511	6
1691526	-6
1697026	6
1697040	-6
1697059	6
1697076	-6
1697140	6
1697194	-6
1697245	6
1717709	-6
1717793	6
1717809	-6
1717826	6
1717843	-6
1717892	6
1717908	-6
1726527	6
1726541	-6
1726560	6
1726743	-6
1739310	6
1739343	-6
1739359	6
1739376	-6
1739392	6
1739408	-6
1739424	6
1739444	-6
1739493	6
1739507	-6
1739524	6
1739559	-6
1739576	6
1739593	-6
1744544	6
1744560	-6
1744610	6
1744625	-6
1744757	6
1744776	-6
1744793	6
1744825	-6
1744858	6
1744874	-6
1756624	6
1756640	-6
1756675	6
1756692	-6
1756707	6
1756726	-6
1756740	6
1756760	-6
1756774	6
1756791	-6
1756810	6
1765024	-6
1765040	6
1765059	-6
1765073	6
1765090	-6
1765107	6
1765124	-6
1765841	6
1816840	-6
5411401	6
5411416	-6
5416515	6
5416532	-6
5438234	6
5438368	-6

