%%%DateTime	ms since program start
2016-10-14T19:06:54.478-07:00	8862
9894	-1
9894	-2
9895	-3
9896	-4
9896	-5
9897	-6
39253	5
39268	-5
39284	5
39351	-5
39368	5
39385	-5
39403	5
39501	-5
49404	4
49451	-4
114716	5
114797	-5
114813	5
114867	-5
114917	5
115047	-5
115115	5
115217	-5
115231	5
115250	-5
115297	5
115382	-5
115417	5
115433	-5
128807	5
128893	-5
128907	5
128926	-5
128956	5
129008	-5
143025	1
143040	-1
143060	1
143090	-1
143109	1
143124	-1
501475	3
501592	-3
504494	5
504558	-5
504575	5
504593	-5
504610	5
504625	-5
518360	2
518376	-2
518394	2
518445	-2
518460	2
518479	-2
518495	2
518595	-2
518611	2
518627	-2
518644	2
518693	-2
518711	2
518727	-2
557628	3
557696	-3
557796	3
557831	-3
557945	3
557963	-3
573026	3
573126	-3
573142	3
573160	-3
573174	3
573310	-3
573327	3
573424	-3
573444	3
573460	-3
594246	3
594347	-3
594446	3
594476	-3
594562	3
594608	-3
594627	3
594643	-3
594662	3
594678	-3
692664	4
692751	-4
692764	4
692785	-4
692815	4
692949	-4
692966	4
693047	-4
693082	4
693147	-4
702400	4
702451	-4
702481	4
702498	-4
702516	4
702532	-4
702551	4
702567	-4
702582	4
702600	-4
702648	4
702683	-4
702698	4
702718	-4
709998	3
710119	-3
710133	3
710253	-3
710265	3
710385	-3
710400	3
710415	-3
710485	3
710501	-3
712500	4
712517	-4
712535	4
712582	-4
712602	4
712616	-4
712633	4
712651	-4
712668	4
712718	-4
743351	5
743484	-5
743503	5
743517	-5
743533	5
743553	-5
743567	5
743634	-5
743669	5
743718	-5
743735	5
743750	-5
765252	4
765352	-4
765369	4
765385	-4
765402	4
765468	-4
765503	4
765568	-4
765585	4
765603	-4
765634	4
765720	-4
778404	4
778436	-4
778468	4
778487	-4
778501	4
778520	-4
778536	4
778571	-4
778586	4
778604	-4
781320	4
781420	-4
781435	4
781453	-4
781468	4
781536	-4
781588	4
781636	-4
781652	4
781671	-4
781685	4
781702	-4
781717	4
781737	-4
781752	4
781771	-4
787487	4
787568	-4
787585	4
787603	-4
787638	4
787736	-4
787771	4
787836	-4
787870	4
787887	-4
787903	4
787920	-4
787937	4
787970	-4
787986	4
788003	-4
788020	4
788038	-4
794237	4
794252	-4
794302	4
794319	-4
794353	4
794371	-4
794418	4
794470	-4
794487	4
794504	-4
794534	4
794556	-4
794569	4
794585	-4
811804	1
811903	-1
811919	1
811939	-1
812418	4
812437	-4
812618	4
812639	-4
812685	4
812703	-4
812720	4
812738	-4
821004	4
821021	-4
821035	4
821056	-4
821069	4
821102	-4
821120	4
821137	-4
821186	4
821237	-4
821255	4
821269	-4
821302	4
821369	-4
821469	4
821485	-4
834762	1
834827	-1
835196	1
835210	-1
840529	4
840544	-4
840595	4
840610	-4
840662	4
840711	-4
840795	4
840811	-4
840846	4
840862	-4
840912	4
840943	-4
840962	4
840978	-4
848647	4
848731	-4
848746	4
848763	-4
848798	4
848864	-4
848896	4
848914	-4
848945	4
849030	-4
849047	4
849065	-4
849081	4
849163	-4
875512	4
875633	-4
875648	4
875663	-4
875679	4
875779	-4
875814	4
875831	-4
875849	4
875897	-4
875912	4
875933	-4
875946	4
875965	-4
875981	4
875996	-4
876016	4
876047	-4
876081	4
876097	-4
876115	4
876130	-4
908049	2
908066	-2
908099	2
908115	-2
908132	2
908149	-2
908282	2
908298	-2
908384	2
908415	-2
908431	2
908449	-2
913132	3
913267	-3
913283	3
913399	-3
913416	3
913516	-3
913549	3
913633	-3
913650	3
913666	-3
921266	2
921283	-2
921298	2
921384	-2
921398	2
921417	-2
921432	2
921450	-2
921467	2
921498	-2
921533	2
921550	-2
921567	2
921600	-2
921614	2
921631	-2
923317	2
923367	-2
923384	2
923434	-2
928681	4
928701	-4
928716	4
928731	-4
928751	4
928766	-4
931352	3
931468	-3
931499	3
931599	-3
931633	3
931718	-3
931767	3
931833	-3
931847	3
931868	-3
932717	3
932733	-3
932799	3
932834	-3
932950	3
932985	-3
933001	3
933015	-3
933033	3
933050	-3
938065	4
938165	-4
938182	4
938298	-4
938332	4
938418	-4
941448	3
941467	-3
941483	3
941566	-3
941599	3
941683	-3
942052	3
942066	-3
946401	4
946482	-4
946499	4
946615	-4
946650	4
946734	-4
956769	4
956901	-4
956932	4
957017	-4
957052	4
957133	-4
961850	4
961935	-4
961984	4
962051	-4
962116	4
962149	-4
962167	4
962183	-4
962301	4
962318	-4
963816	4
963902	-4
963950	4
964033	-4
964052	4
964067	-4
964085	4
964134	-4
964152	4
964169	-4
964183	4
964219	-4
966451	5
966482	-5
966517	5
966533	-5
967036	4
967067	-4
967333	4
967350	-4
967368	4
967384	-4
967419	4
967452	-4
967484	4
967501	-4
967519	4
967535	-4
973085	5
973100	-5
973133	5
973150	-5
979083	4
979100	-4
979117	4
979203	-4
979220	4
979304	-4
979351	4
979384	-4
979401	4
979436	-4
981084	4
981102	-4
981119	4
981133	-4
981167	4
981184	-4
984935	3
984950	-3
984970	3
985018	-3
985034	3
985150	-3
985167	3
985185	-3
985201	3
985301	-3
985337	3
985403	-3
985417	3
985434	-3
988400	5
988420	-5
988435	5
988451	-5
988533	5
988550	-5
988584	5
988602	-5
988619	5
988718	-5
998220	3
998336	-3
998368	3
998467	-3
998503	3
998617	-3
998638	3
998652	-3
998670	3
998754	-3
998770	3
998784	-3
998803	3
998819	-3
998836	3
998885	-3
998903	3
998918	-3
1003070	4
1003169	-4
1003204	4
1003320	-4
1003353	4
1003454	-4
1003502	4
1003569	-4
1003587	4
1003603	-4
1003637	4
1003653	-4
1003670	4
1003704	-4
1005087	3
1005203	-3
1005221	3
1005234	-3
1005253	3
1005337	-3
1005353	3
1005370	-3
1005386	3
1005470	-3
1005518	3
1005588	-3
1005671	4
1005787	-4
1005801	4
1005871	-4
1005884	4
1005903	-4
1006521	3
1006571	-3
1006670	3
1006687	-3
1006787	3
1006820	-3
1011870	3
1011887	-3
1011903	3
1011938	-3
1011953	3
1012088	-3
1012103	3
1012222	-3
1012235	3
