%%%DateTime	ms since program start
2016-08-17T20:31:32.600-07:00	556
1588	-1
1590	-2
1611	-5
1625	-6
35442	-3
35624	3
36222	-3
38091	3
39106	-3
45158	-4
45773	4
46808	-4
48242	4
51023	-4
53557	4
54840	-4
55208	4
56225	-4
58509	3
60209	-3
63193	2
64225	-2
65859	2
66573	-2
69310	2
69643	-2
69940	2
70293	-2
70327	2
70460	-2
70643	2
70944	-2
74327	1
74658	-1
90726	4
91042	-4
91225	4
91243	-4
91442	4
91778	-4
91791	4
92477	-4
95545	5
95561	-5
95675	5
95695	-5
95844	5
95859	-5
95961	5
95977	-5
96110	5
96579	-5
96593	5
96842	-5
96858	5
97060	-5
97075	5
97092	-5
101695	6
101711	-6
101858	6
102029	-6
102179	6
102346	-6
102478	6
102613	-6
102779	6
102792	-6
324682	2
324763	-2
324896	2
324980	-2
325130	2
325147	-2
341932	2
341949	-2
342033	2
342046	-2
342066	2
342081	-2
342098	2
342149	-2
342181	2
342232	-2
348283	2
357082	-2
361183	5
361600	-5
362415	2
362635	-2
362648	2
363715	-2
363734	2
378600	5
378632	-5
378681	5
378769	-5
378815	5
378903	-5
380648	1
380717	-1
387598	6
387619	-6
402068	5
402200	-5
405634	6
406037	-6
406452	6
410900	5
410917	-6
410933	-5
410950	5
411066	-5
411084	5
411233	-5
415450	4
415867	-4
433070	5
433120	-5
433136	5
434505	4
434920	-4
477955	-5
478137	5
517817	6
518151	-6
518168	6
518186	-6
518201	6
1899389	4
1899405	-4
1899455	4
1899574	-4
1899605	4
1900238	-4
1900425	4
1900472	-4
1900525	4
1902506	-4
1910574	1
1911390	-1
1911557	1
1912023	-1
1927955	-2
1932458	3
1934422	-3
1936008	3
1936909	-3
1991022	-5
1991039	5
2349196	2
2349212	-2
2364379	2
2364396	-2
2385778	2
2386081	-2
2412179	2
2412246	-2
2412262	2
2462377	-6
2998469	3
2998686	-3
3003882	3
3003918	-3
3003935	3
3004069	-3
3016052	3
3016085	-3
3016115	3
3016184	-3
3016199	3
3032897	4
3046383	-5
3046404	5
3059050	-5
3059067	5
3060683	-5
3060701	5
3195251	-5
3195271	5
3231384	-5
3231404	5
3231853	-5
3231870	5
3274739	-5
3274906	5
3297590	-5
3297607	5
3314072	-4
3314092	4
3318366	-5
3318383	5
3332272	6
3332340	-6
3332372	6
3332423	-6
3337775	-5
3337794	5
3358101	-5
3358119	5
3422817	-5
3422837	5
3427735	-5
3427938	5
3433269	-5
3433287	5
3471353	-5
3471571	5
3537130	-5
3537147	5
3837259	-5
3837276	5
3837294	-5
3837559	5
3837576	-5
3852512	-4
3852729	4
3852745	-4
3852778	4
3852795	-4
3852809	4
3852825	-4
3852845	4
3852862	-4
3852878	4
3852895	-4
3852911	4
3852928	-4
3852978	4
3852994	-4
3853212	4
3853227	-4
3853310	4
3853328	-4
3853479	4
3853545	-4
3853710	4
3853779	-4
3854562	4
3854577	-4
3856126	4
3856212	-4
3856425	4
3856443	-4
3856778	4
3856795	-4
3856945	4
3856961	-4
3871961	-3
3875225	3
3875361	-3
3875525	3
3875562	-3
3875709	3
3875728	-3
3876179	3
3876194	-3
3893859	4
3893876	-4
3897044	4
3897060	-4
3901045	4
3901061	-4
3901261	4
3901276	-4
3901294	4
3901311	-4
3901844	4
3901858	-4
3901878	4
3901894	-4
3902028	4
3902041	-4
3902128	4
3902144	-4
3902160	4
3902178	-4
3902194	4
3902227	-4
3902277	4
3902311	-4
3902361	4
3902377	-4
3955526	4
3955543	-4
3955927	4
3955943	-4
3956344	4
3956393	-4
3956476	4
3956494	-4
3956577	4
3956776	-4
3956877	4
3956891	-4
3977245	3
3977394	-3
3978261	3
3978276	-3
3984811	1
3985228	-1
4000825	-2
4000842	2
4008242	-2
4009410	2
4009542	-2
4009576	2
4009592	-2
4009726	2
4009743	-2
4009759	2
4009776	-2
4009893	2
4009910	-2
4009927	2
4010192	-2
4010227	2
4013477	-2
4013760	2
4014510	-2
5511150	5
