%%%DateTime	ms since program start
2016-10-08T12:31:44.939-07:00	13339
14371	-1
15325	-3
17343	-6
18343	-2
18360	2
18373	-2
18393	2
18410	-2
18425	2
18443	-2
18460	2
18476	-2
18493	2
18509	-2
18525	2
18542	-2
18559	2
18576	-2
18593	2
18609	-2
18626	2
18643	-2
18660	2
18675	-2
18694	2
18710	-2
19627	-2
20643	-2
20660	2
20674	-2
20693	2
20710	-2
20724	2
21727	2
22744	2
23760	2
24777	2
25794	2
26810	2
27827	2
28844	2
29861	2
30877	2
31894	2
32894	2
33928	2
34945	2
35944	2
36961	2
37987	2
39054	2
40070	2
41070	2
41087	-2
41101	2
41121	-2
41138	2
41153	-2
41170	2
42170	2
42187	-2
42203	2
42220	-2
42236	2
42254	-2
42269	2
42288	-2
42302	2
42321	-2
43287	-2
44303	-2
45321	-2
46336	-2
47354	-2
47370	2
48371	2
48386	-2
48404	2
48420	-2
48436	2
48454	-2
48469	2
48488	-2
48502	2
48521	-2
48537	2
49518	2
50520	2
51538	2
52552	2
53573	2
54586	2
55605	2
56622	2
57637	2
58653	2
59668	1
60671	-1
61688	2
62705	2
63720	2
64721	3
64736	2
64754	-2
64771	2
64788	-2
64805	2
64820	-2
64836	-3
64853	2
64870	-2
64887	2
64905	-2
64922	2
64937	-2
64953	2
64972	-2
64988	2
65005	-2
65021	2
65038	-2
66037	-2
67040	-2
67053	2
68073	3
69072	-3
70088	2
71091	2
72107	2
73123	4
74139	-4
74154	-2
74170	2
74188	-2
74204	2
74222	-2
74239	2
74256	-2
74273	2
74288	-2
74303	2
74322	-2
74337	2
74355	-2
74372	2
74390	-2
75340	-2
76354	-2
76373	2
76388	-2
77391	-2
78407	-2
78422	2
78438	-2
78454	2
78471	-2
78488	2
78506	-2
78523	2
78540	-2
78557	2
79522	5
80539	-5
81539	2
81555	-2
81572	2
82574	2
83590	6
86040	-2
87056	-2
88071	-2
89074	-2
90091	-6
98156	2
104642	2
105672	2
106674	2
107692	2
108708	2
109724	2
110740	2
111757	2
112775	2
113792	2
114808	2
115824	2
116841	2
117857	2
118872	2
119891	2
120907	2
121926	2
122942	2
123942	1
124959	-1
125974	2
126993	2
127992	2
129024	2
130026	2
131041	2
132059	2
133076	2
134092	2
135109	2
136126	2
137143	2
138159	2
139176	2
140193	2
141209	2
142227	2
143243	2
144260	2
145277	2
146294	2
147310	2
148328	2
149347	2
150363	2
151362	3
152380	-3
155129	2
156263	2
157279	2
158298	2
158312	-2
158329	2
158346	-2
158363	2
158380	-2
158398	2
158414	-2
158429	2
158448	-2
158462	2
158479	-2
158496	2
158513	-2
158531	2
158548	-2
158564	2
158581	-2
158598	2
158613	-2
158630	2
158646	-2
158665	2
158681	-2
158696	2
158712	-2
159663	-2
159681	2
159698	-2
159712	2
159729	-2
159746	2
159763	-2
159779	2
159795	-2
159814	2
159831	-2
159847	2
159866	-2
159878	2
159896	-2
159912	2
159930	-2
159947	2
159964	-2
159982	2
159997	-2
160013	2
160029	-2
160046	2
160064	-2
160080	2
160098	-2
160115	2
160129	-2
160146	2
160162	-2
160180	2
160197	-2
160214	2
160231	-2
160246	2
160265	-2
160281	2
160296	-2
160314	2
160330	-2
160348	2
160364	-2
160382	2
160395	-2
160415	2
161265	2
162264	2
163280	2
164296	2
165313	2
166333	2
167349	2
168364	2
169399	2
170397	2
171414	2
172430	2
173448	2
174465	2
175481	2
176498	2
177515	2
178532	2
179532	2
180549	2
181566	2
181582	-2
181598	2
181617	-2
181632	2
181649	-2
181666	-2
181682	2
181699	-2
181715	2
181732	-2
181749	2
181764	-2
181782	2
181799	-2
181815	2
181832	-2
182816	-2
182832	2
182849	-2
182866	2
182883	-2
182896	2
182917	-2
182930	2
182949	-2
182965	2
182982	-2
182998	2
183015	-2
183033	2
183049	-2
183066	2
183080	-2
183100	2
183115	-2
183133	2
183149	-2
183166	2
183180	-2
183199	2
183214	-2
183233	2
183249	-2
183266	2
183279	-2
183300	2
183315	-2
183332	2
184216	2
185233	2
186250	2
186266	-2
187266	-2
187282	2
187299	-2
187316	2
187332	-2
187347	2
187366	-2
187382	2
187398	-2
187415	2
188396	2
188416	-2
188432	2
188450	-2
188466	2
188482	-2
188497	2
188517	-2
188533	2
188548	-2
188566	2
188582	-2
188599	2
188614	-2
188633	2
188648	-2
188666	2
188683	-2
188699	2
188715	-2
188733	2
188748	-2
189665	-2
190681	-2
190700	2
190714	-2
190731	2
190751	-2
190766	2
190783	-2
190798	2
190815	-2
190833	2
190849	-2
190866	2
190882	-2
190899	2
190916	-2
190933	2
190947	-2
190966	2
190982	-2
190999	2
191015	-2
191032	2
191050	-2
191066	2
191082	-2
191099	2
191114	-2
191133	2
191148	-2
191166	2
191181	-2
191200	2
192084	2
193083	2
194099	2
195114	2
195130	-2
195147	2
195166	-2
195183	2
195200	-2
195214	2
195234	-2
195248	2
195265	-2
196247	-2
197266	-2
197280	2
198283	2
198299	-2
198314	2
199316	2
200334	2
201349	2
202364	2
203383	2
204400	2
205417	2
206435	2
207448	2
208468	2
208484	-2
208499	2
208516	-2
208533	2
208551	-2
208568	2
208582	-2
208599	2
208615	-2
208633	2
208649	-2
208667	2
208682	-2
208702	2
208715	-2
208733	2
208749	-2
208766	2
208783	-2
208801	2
208818	-2
208832	2
208848	-2
208866	2
208883	-2
209784	-2
210803	-2
210815	2
210832	-2
211833	-2
212849	-2
212866	2
212883	-2
213882	-2
214902	-2
214916	2
214935	-2
214950	2
215952	2
216968	2
217984	2
218002	-2
218018	2
219019	2
220016	2
220033	-2
220050	2
220068	-2
220083	2
220099	-2
220116	2
220132	-2
220150	2
220166	-2
220185	2
220201	-2
220218	2
221184	2
222200	2
223219	2
223233	-2
223252	2
223266	-2
223284	2
223301	-2
223318	2
223334	-2
223350	2
223369	-2
223383	2
223399	-2
223417	2
224383	2
225400	2
226419	2
226433	-2
226453	2
226467	-2
226486	2
226502	-2
226518	2
226534	-2
226552	2
226569	-2
226583	2
226599	-2
226617	2
226633	-2
226650	2
226668	-2
226686	2
226901	-2
227916	-2
229768	2
230784	2
231799	2
232820	2
233834	2
234853	2
234866	-2
235869	-2
235886	2
235900	-2
235917	2
235933	-2
235951	2
236951	2
237969	2
238986	2
238999	-2
239016	2
239034	-2
239050	2
239067	-2
239086	2
240067	2
241083	2
241103	-2
241119	2
241134	-2
241153	2
241169	-2
241186	2
241200	-2
241216	2
241236	-2
241251	2
241267	-2
241285	2
241303	-2
241319	2
241333	-2
241352	2
241368	-2
241383	2
241402	-2
241419	2
241436	-2
241453	2
241467	-2
241485	2
241500	-2
241517	2
241535	-2
241552	2
241569	-2
241586	2
241600	-2
241620	2
241634	-2
241651	2
241668	-2
241685	2
241703	-2
241720	2
241734	-2
241753	2
241767	-2
241786	2
241802	-2
241819	2
241836	-2
241853	2
241869	-2
241885	2
241901	-2
241918	2
242718	2
243735	2
244750	2
244768	-2
244785	2
244803	-2
244819	2
244835	-2
244851	2
244867	-2
244885	2
244902	-2
244919	2
244935	-2
244950	2
244971	-2
244983	2
245002	-2
245018	2
245035	-2
245052	2
245070	-2
245086	2
245101	-2
245117	2
245133	-2
245151	2
245168	-2
245186	2
245203	-2
245217	2
245234	-2
245251	2
245268	-2
245285	2
245302	-2
245320	2
245336	-2
245351	2
245368	-2
245385	2
245401	-2
245418	2
245435	-2
245453	2
245470	-2
245487	2
245501	-2
245518	2
247351	-2
248368	-2
249388	-2
249404	2
249418	-2
249435	2
249452	-2
249469	2
249487	-2
249504	2
249518	-2
249534	2
249551	-2
249568	2
249586	-2
249603	2
249620	-2
249634	2
249653	-2
249667	2
249684	-2
249702	2
249720	-2
249736	2
249750	-2
249768	2
249787	-2
249801	2
249817	-2
249836	2
249853	-2
249870	2
249883	-2
249901	2
249917	-2
249936	2
249951	-2
249968	2
249986	-2
250003	2
250851	2
250869	-2
251884	-2
251902	2
252903	2
252918	-2
253937	-2
253951	2
254950	2
255536	-2
257236	-2
258235	-2
259252	-2
259268	2
259286	-2
259303	2
259320	-2
259334	2
259351	-2
259369	2
259384	-2
259402	2
259419	-2
259437	2
259453	-2
259469	2
259485	-2
259502	2
259518	-2
259535	2
260487	2
260503	-2
261503	-2
262519	-2
262536	2
262554	-2
262571	2
262587	-2
262601	2
262618	-2
262635	2
262652	-2
262669	2
262687	-2
262702	2
262718	-2
262735	2
262753	-2
262769	2
262785	-2
262803	2
262819	-2
262834	2
262852	-2
262869	2
262885	-2
262902	2
262919	-2
262936	2
262954	-2
262969	2
262984	-2
263001	2
263019	-2
263035	2
263053	-2
263070	2
263085	-2
263101	2
263118	-2
263135	2
263152	-2
263169	2
263187	-2
263202	2
263218	-2
263238	2
263252	-2
263269	2
263285	-2
263303	2
263320	-2
263337	2
263351	-2
263367	2
264168	2
265188	2
265204	-2
265218	2
265238	-2
265253	2
265268	-2
265287	2
265302	-2
265318	2
265337	-2
265351	2
265371	-2
265386	2
265404	-2
265421	2
265436	-2
265452	2
265468	-2
265487	2
265503	-2
265520	2
265537	-2
265551	2
265568	-2
265585	2
265602	-2
265618	2
265636	-2
265653	2
265670	-2
265685	2
265702	-2
265721	2
265735	-2
265752	2
265770	-2
265787	2
265804	-2
265818	2
265834	-2
265852	2
265870	-2
266703	-2
266718	2
266735	-2
266753	2
266769	-2
266786	2
266803	-2
266820	2
266837	-2
266852	2
266870	-2
266887	2
267854	2
268869	2
268887	-2
268904	2
268918	-2
268935	2
268951	-2
268970	2
269954	2
270953	2
270971	-2
270986	2
271002	-2
271019	2
271036	-2
271053	2
271069	-2
271087	2
271104	-2
271
