%%%DateTime	ms since program start
2016-10-10T15:08:48.337-07:00	514
1545	-1
1546	-2
1547	-3
1548	-4
1548	-5
1549	-6
8840	2
8852	-2
11422	2
11435	-2
11452	2
11471	-2
11971	2
11987	-2
12388	2
12404	-2
12837	2
12854	-2
12985	2
13006	-2
13589	2
13602	-2
13654	2
13670	-2
13786	2
13805	-2
13868	2
13889	-2
13971	2
14005	-2
14102	2
14122	-2
14204	2
14219	-2
14286	2
14303	-2
14354	2
14388	-2
14453	2
14470	-2
14536	2
14552	-2
14655	2
14669	-2
14772	2
14788	-2
14804	2
14819	-2
14921	2
14971	-2
15586	2
15603	-2
15671	2
15686	-2
17420	2
17436	-2
17455	2
17470	-2
17906	2
17919	-2
17972	2
17988	-2
18604	2
18620	-2
19706	2
19719	-2
19904	2
19921	-2
19938	2
19953	-2
20422	2
20437	-2
20455	2
20472	-2
21402	2
21423	-2
21485	2
21506	-2
23038	2
23056	-2
23105	2
23120	-2
23955	2
23970	-2
24020	2
24038	-2
24305	2
24320	-2
24373	2
24386	-2
25670	2
25685	-2
25755	2
25771	-2
26987	2
27006	-2
27369	2
27386	-2
27455	2
27472	-2
28670	2
28689	-2
28773	2
28786	-2
28871	2
28937	-2
29039	2
30087	-2
32969	2
33289	-2
36373	2
36406	-2
38236	2
38257	-2
39489	2
39504	-2
40120	2
40139	-2
40152	2
40173	-2
41057	2
41070	-2
42040	2
42055	-2
42089	2
42103	-2
43541	2
43554	-2
43604	2
43623	-2
44239	2
44253	-2
44287	2
44307	-2
44670	2
44690	-2
44737	2
44756	-2
45655	2
45673	-2
49324	2
49337	-2
51389	2
51405	-2
51437	2
51455	-2
52323	2
52339	-2
52389	2
52403	-2
55407	2
55421	-2
57391	2
57404	-2
57473	2
57489	-2
58439	2
58471	-2
59238	2
59255	-2
59958	2
59971	-2
60004	2
60021	-2
60654	2
60673	-2
60689	2
60705	-2
62089	2
62105	-2
62122	2
62140	-2
64006	2
64021	-2
67223	2
67256	-2
