%%%DateTime	ms since program start
20160808185402Z-7	13176
14423	-1
14477	-2
14496	-3
14510	-4
14527	-5
14542	-6
14993	3
15392	-3
18678	3
19077	-3
34246	3
34362	-3
34378	3
34446	-3
34479	3
34528	-3
34561	3
34577	-3
35677	3
35694	-3
35811	3
35828	-3
35844	3
35861	-3
35879	3
35895	-3
36011	3
36028	-3
36064	3
36094	-3
36145	3
36162	-3
36228	3
36243	-3
37713	3
37729	-3
38127	3
38230	-3
38244	3
38261	-3
39979	3
39995	-3
40378	3
40395	-3
41196	3
41210	-3
41612	3
41629	-3
42429	3
42446	-3
42580	3
42613	-3
42628	3
42662	-3
42695	3
42712	-3
43462	3
43477	-3
43596	3
43613	-3
43796	3
43810	-3
45096	3
45112	-3
45129	3
45146	-3
45179	3
45230	-3
45263	3
45280	-3
46113	3
46212	-3
46247	3
46263	-3
46296	3
46330	-3
46364	3
46413	-3
46430	3
46446	-3
47347	3
47963	-3
52664	3
52747	-3
52796	3
52962	-3
52980	3
52997	-3
53897	3
53931	-3
54094	3
54114	-3
83181	3
83198	-3
127617	3
127634	-3
127667	3
127717	-3
127731	3
128451	-3
129468	3
130284	-3
131517	3
132133	-3
133215	3
133267	-3
133283	3
133785	-3
134735	3
135601	-3
138067	3
139300	-3
140536	3
141401	-3
142169	3
142199	-3
142215	3
142785	-3
142799	3
142819	-3
142851	3
142935	-3
240003	3
240040	-3
240824	3
240839	-3
241105	3
241137	-3
242938	3
242956	-3
244173	3
244190	-3
245607	3
245620	-3
266071	3
266088	-3
269155	3
269288	-3
269973	3
270371	-3
271804	3
272222	-3
273237	3
273488	-3
275205	3
275521	-3
276925	3
276955	-3
277022	3
277472	-3
279387	3
279422	-3
280821	3
280839	-3
281639	3
282255	-3
283072	3
283689	-3
285939	3
286557	-3
290857	4
290974	-4
292090	4
292207	-4
293724	4
293741	-4
293808	4
293841	-4
296393	4
296791	-4
297608	4
298442	-4
303358	4
303491	-4
303508	4
303976	-4
306476	4
306490	-4
308958	4
309091	-4
309108	4
309142	-4
310010	4
310542	-4
314609	4
314790	-4
316061	4
316076	-4
316459	4
316476	-4
317893	4
317910	-4
333461	4
333477	-4
333492	4
333524	-4
333577	4
333592	-4
334078	4
335090	-4
336240	4
336375	-4
336428	4
336444	-4
337174	4
337191	-4
337241	4
337259	-4
337307	4
337790	-4
342278	4
342293	-4
343492	4
343510	-4
343524	4
343577	-4
343611	4
343662	-4
343695	4
343725	-4
343777	4
343827	-4
343842	4
343891	-4
346893	4
346907	-4
346927	4
347608	-4
349641	4
350858	-4
350879	4
350894	-4
350942	4
350978	-4
351044	4
351076	-4
364793	3
365210	-3
366843	3
366978	-3
367776	3
367811	-3
367827	3
368277	-3
370109	3
370526	-3
371143	3
371760	-3
376260	3
376278	-3
377296	3
377461	-3
379511	3
379644	-3
380244	3
380412	-3
381079	3
382044	-3
382944	3
383127	-3
383145	3
383175	-3
383228	3
383261	-3
383311	3
383345	-3
383396	3
383427	-3
383476	3
383495	-3
383561	3
383627	-3
385279	3
386095	-3
387929	3
388344	-3
389162	3
389311	-3
391212	3
392229	-3
393063	3
393126	-3
393180	3
393226	-3
393245	3
393296	-3
393313	3
393446	-3
393463	3
393496	-3
394496	3
394530	-3
394546	3
394596	-3
394613	3
395113	-3
395712	3
395729	-3
397563	3
397929	-3
398995	3
399614	-3
400430	3
400445	-3
400463	3
400477	-3
400497	3
400530	-3
400544	3
400596	-3
400630	3
400663	-3
400713	3
400728	-3
400764	3
400794	-3
400826	3
400928	-3
402677	3
402697	-3
403714	3
403730	-3
403764	3
403779	-3
403827	3
403862	-3
403911	3
403928	-3
403998	3
404014	-3
404062	3
404097	-3
404146	3
404181	-3
404230	3
404264	-3
404330	3
404363	-3
404413	3
404445	-3
404497	3
404530	-3
404598	3
404644	-3
404677	3
404714	-3
404764	3
404798	-3
404863	3
404897	-3
406161	3
406228	-3
406245	3
406296	-3
406348	3
406361	-3
406415	3
406463	-3
406497	3
406548	-3
406597	3
406613	-3
408828	3
409848	-3
410661	3
411498	-3
412111	3
412130	-3
412164	3
412180	-3
412197	3
412328	-3
412364	3
412415	-3
412430	3
412496	-3
412514	3
412580	-3
412597	3
412697	-3
413528	3
413964	-3
414465	3
414478	-3
414545	3
414678	-3
414698	3
414731	-3
414780	3
414798	-3
414844	3
414881	-3
414928	3
414964	-3
415030	3
415047	-3
417514	3
417597	-3
417614	3
417662	-3
417698	3
417815	-3
417847	3
417895	-3
417931	3
417998	-3
418011	3
418030	-3
418661	3
418681	-3
418698	3
419681	-3
422349	3
422965	-3
423578	3
423779	-3
423799	3
423828	-3
423862	3
423898	-3
423931	3
423948	-3
424598	3
424614	-3
425216	3
425230	-3
425282	3
425332	-3
425382	3
425415	-3
425461	3
425515	-3
425565	3
425597	-3
425649	3
425664	-3
426848	3
427465	-3
427965	3
428046	-3
428081	3
428115	-3
428696	3
428715	-3
429099	3
429115	-3
429516	3
429529	-3
429546	3
429566	-3
429632	3
429648	-3
429716	3
429732	-3
429799	3
429831	-3
429883	3
429915	-3
429983	3
429999	-3
430066	3
430099	-3
430164	3
430181	-3
430249	3
430265	-3
431148	3
431164	-3
431199	3
431247	-3
431282	3
431333	-3
431365	3
431399	-3
431449	3
431466	-3
431516	3
431549	-3
431599	3
431632	-3
431682	3
431713	-3
431766	3
431781	-3
431849	3
431865	-3
431932	3
431948	-3
432012	3
432030	-3
432063	3
432083	-3
432779	3
432879	-3
432917	3
432947	-3
432997	3
433029	-3
433066	3
433112	-3
433149	3
433179	-3
433233	3
433263	-3
433297	3
433347	-3
433382	3
433414	-3
433447	3
433599	-3
433630	3
433650	-3
437300	3
438115	-3
439550	3
439563	-3
439580	3
439630	-3
439650	3
440164	-3
440183	3
440216	-3
440248	3
440283	-3
440330	3
440401	-3
440415	3
440463	-3
440483	3
440498	-3
441199	3
441213	-3
441281	3
441297	-3
441366	3
441416	-3
441431	3
441466	-3
441515	3
441548	-3
441599	3
441634	-3
441679	3
441713	-3
441764	3
441797	-3
441849	3
441882	-3
441932	3
441962	-3
442013	3
442050	-3
442100	3
442129	-3
442180	3
442215	-3
442281	3
442296	-3
442347	3
442397	-3
442450	3
442498	-3
442564	3
442581	-3
444267	3
444280	-3
444299	3
444316	-3
444366	3
444666	-3
444697	3
444733	-3
444784	3
444796	-3
444850	3
444863	-3
445481	3
445513	-3
445563	3
445584	-3
445646	3
445679	-3
445733	3
445763	-3
445817	3
445832	-3
445900	3
445914	-3
445964	3
445980	-3
446046	3
446063	-3
446113	3
446166	-3
446200	3
446246	-3
446296	3
446316	-3
446383	3
446413	-3
446463	3
446498	-3
446546	3
446613	-3
446633	3
446680	-3
446732	3
446765	-3
446813	3
446847	-3
446896	3
446946	-3
447000	3
447014	-3
447083	3
447113	-3
447180	3
447229	-3
447263	3
447301	-3
447368	3
447397	-3
447447	3
447483	-3
447547	3
