%%%DateTime	ms since program start
2016-08-07T17:30:07-07:00	461
1723	-1
1812	-2
1826	-3
1845	-4
1861	-5
1878	-6
17246	3
17427	-3
22364	2
22463	-2
26245	6
26664	-6
33211	2
33828	-2
39397	5
39445	-5
39464	5
39529	-5
40381	5
40545	-5
42628	4
42662	-4
43249	4
43429	-4
46732	1
47349	-1
112684	3
112733	-3
112865	3
112936	-3
114933	3
115099	-3
116366	3
117185	-3
118201	3
118615	-3
120669	3
121067	-3
121232	3
121886	-3
122500	3
122918	-3
123100	3
124552	-3
124616	3
124969	-3
128249	2
128653	-2
129270	2
129687	-2
130086	2
130501	-2
149967	3
150567	-3
151184	3
151584	-3
152001	3
152618	-3
153838	3
157934	-3
157987	3
158954	-3
160801	2
163269	-2
187439	6
195423	-6
205457	1
205590	-1
207907	1
207920	-1
209340	5
209753	-5
211389	5
211807	-5
231254	4
232490	-4
244372	3
244772	-3
245806	3
246406	-3
252958	2
257674	-2
304160	3
305194	-3
307242	4
308062	-4
310109	5
310925	-5
317677	6
317710	-6
317826	6
318510	-6
322809	2
324026	-2
