%%%DateTime	ms since program start
2016-08-16T19:31:50.149-07:00	13046
14045	-1
14047	-2
14067	-3
14084	-4
14100	-5
14117	-6
189426	1
189926	-1
191559	2
191576	-2
191709	2
191726	-2
191742	2
191759	-2
193793	3
193826	-3
194043	3
194093	-3
198060	4
198111	-4
200757	5
200777	-5
203794	6
203807	-6
204025	6
204059	-6
3265508	2
3265524	-2
3265541	2
3265572	-2
3274274	5
3274292	-5
3274307	5
3274341	-5
3274374	5
3274440	-5
3274473	5
3274557	-5
3274574	5
3274657	-5
3316922	5
3316938	-5
3316972	5
3317005	-5
3317022	5
3317040	-5
3317055	5
3317121	-5
3317139	5
3403653	-5
3403673	5
3443070	-5
3443090	5
3443107	-5
3443123	5
3464872	-5
3464887	5
3504556	-5
3504569	5
3504788	-5
3504804	5
3523102	-5
3523120	5
4209987	4
4210090	-4
5231066	3
5231099	-3
5231114	3
5231215	-3
5231232	3
5231267	-3
5250169	4
5250205	-4
5250222	4
5250238	-4
5250255	4
5250270	-4
5250289	4
5250322	-4
5304305	2
5304319	-2
5304356	2
5304369	-2
5304404	2
5304437	-2
5304451	2
5304468	-2
5306306	2
5340937	-2
5340952	2
5341002	-2
5341020	2
5341135	-2
5345486	2
5345586	-2
5361007	3
5361024	2
5361041	-3
5361073	3
5361089	-3
5361173	3
5361189	-3
5428857	-5
5428872	5
5435808	-2
5435825	2
5450708	3
5450755	-3
5450776	3
5450791	-3
5450808	3
5450874	-3
5450891	3
5450908	-3
5456742	-2
5456757	2
5476856	-2
5476874	2
5476889	-2
5476905	2
5476990	-2
5477006	2
5477090	-2
5477107	2
5477222	-2
5487668	3
5487686	-3
5494603	2
5494718	-2
5494735	2
5494834	-2
5494852	2
5494937	-2
5494953	2
5496771	-2
5496785	2
5502685	-5
5502700	5
5505734	4
5505752	-4
5505770	4
5505834	-4
5505870	4
5505884	-4
5505901	4
5505970	-4
5505984	4
5543847	-5
5543864	5
5551632	-2
5551648	2
5578298	-2
5578316	2
5654757	6
5654825	-6
5681158	6
5681172	-6
5681188	6
5681206	-6
5681258	6
5681273	-6
5681291	6
5681305	-6
5681358	6
5681375	-6
5681388	6
5681408	-6
5735605	3
5735638	-3
5816370	-5
5816389	5
5816506	-5
5816522	5
5827654	-5
5827671	5
5974926	-5
5974942	5
6023874	-4
6356505	-5
6356521	5
6377538	-5
6377556	5
6398402	-5
6398419	5
6409020	-5
6409038	5
6427770	-5
6427789	5
6429554	3
6429586	-3
6429622	3
6453936	1
6453952	-1
6652233	-3
6991079	-2
6991096	2
7442470	4
7442688	-4
7718037	4
7718051	-4
7718085	4
7718103	-4
7734685	3
7734700	-3
7734718	3
7734734	-3
7738019	3
7738051	-3
7738067	3
7738085	-3
7741419	3
7741435	-3
7755333	3
7755353	-3
7755402	3
7755436	-3
7755451	3
7755469	-3
7776250	3
7776266	-3
7776284	3
7776300	-3
7776317	3
7776366	-3
7776384	3
7776402	-3
7776418	3
7776484	-3
7776499	3
7776616	-3
7776634	3
7776733	-3
7776750	3
7776832	-3
7785252	3
7788749	-3
7788783	3
7788866	-3
7788883	3
7788967	-3
7788999	3
7789034	-3
7789050	3
7789066	-3
7793901	-5
7793917	5
7795035	3
7865950	-5
7865966	5
7882415	4
7882432	-4
7882449	4
7882464	-4
7908048	-5
7908066	5
7968901	-5
7968916	5
7969000	-5
7969016	5
8170897	-2
8170914	2
8216678	-2
8216694	2
8225929	-2
8225945	2
8716204	4
8716436	-4
8716453	4
8716471	-4
8810499	-2
