%%%DateTime	ms since program start
2016-10-11T02:53:47.415-07:00	434
99984	1
99987	-1
100039	1
100209	-1
100754	1
100773	-1
102189	2
102206	-2
102605	2
102624	-2
102775	2
102856	-2
102926	2
102939	-2
102974	2
102989	-2
105073	3
105139	-3
105422	3
105522	-3
108522	4
108639	-4
108722	4
108756	-4
108805	4
108839	-4
108858	4
108872	-4
109022	4
109090	-4
110657	5
110757	-5
110791	5
110806	-5
111406	5
111575	-5
1336133	2
1336150	-2
1336235	2
1336280	-2
1336297	2
1336313	-2
1336330	2
1336350	-2
1336384	2
1336400	-2
1336414	2
1336434	-2
1603447	2
1603481	-2
2811763	4
2811932	-4
3072994	2
3073009	-2
4354759	3
4355392	-3
4365423	3
4367257	-3
4368488	3
4372670	-3
4372838	3
4373271	-3
4400841	3
4403921	-3
4940714	3
4940730	-3
5008094	5
5008126	-5
5794046	1
5799263	-1
5802131	1
5812633	-1
5815849	1
5829978	-1
5830799	1
5864795	-1
5869718	1
5872383	-1
5872500	1
5873398	-1
5874211	1
5875650	-1
5876068	1
5876080	-1
6043391	1
6043794	-1
6047475	1
6050760	-1
6053627	1
6058329	-1
6212140	1
6212762	-1
6215362	1
6216523	-1
6726620	3
6726683	-3
6726701	3
6726817	-3
6726852	3
6726948	-3
6726969	3
6726980	-3
6727003	3
6727103	-3
6741147	3
6741237	-3
6741248	3
6741365	-3
6741381	3
6741469	-3
7360290	3
7360343	-3
11387507	3
11387522	-3
11387541	3
11387558	-3
11387576	3
11387611	-3
11388976	3
11389009	-3
11471328	1
11471444	-1
11471607	1
11472756	-1
11478505	1
11478526	-1
11478561	1
11478875	-1
11478892	1
11481777	-1
11500290	1
11500410	-1
11500475	1
11500689	-1
11500840	1
11500858	-1
11500875	1
11500910	-1
11500924	1
11500941	-1
11500971	1
11500991	-1
11501008	1
11501023	-1
11501092	1
11501209	-1
11501223	1
11501242	-1
11506958	1
11506975	-1
11519453	5
11519474	-5
11519491	5
11519508	-5
11525804	1
11525940	-1
11556323	1
11556358	-1
12089883	3
12089895	-3
12092251	4
12092298	-4
12092317	4
12092379	-4
12092414	4
12092449	-4
12093535	4
12093548	-4
12094945	4
12094968	-4
12121780	4
12121984	-4
13296346	3
13296362	-3
13422911	3
13422923	-3
13436091	3
13436126	-3
13451741	2
13451762	-2
13457110	2
13457125	-2
13469594	3
13469606	-3
13473692	3
13473710	-3
13485957	3
13486010	-3
13488290	3
13488426	-3
14109151	3
14109162	-3
14391627	5
14392045	-5
14394712	5
14394727	-5
14400647	5
14400659	-5
14404612	5
14404624	-5
14417446	5
14417458	-5
14424192	5
14424610	-5
14438943	5
14438959	-5
14448978	5
14448993	-5
14461060	5
14461076	-5
14466173	5
14466591	-5
14468556	5
14468576	-5
14478224	5
14478241	-5
14481277	5
14481289	-5
14910605	2
14910617	-2
14911220	2
14911235	-2
14916136	2
14916153	-2
14916955	2
14917370	-2
14919118	2
14919170	-2
14919970	2
14919985	-2
14922902	2
14922918	-2
14923852	2
14923886	-2
14924854	2
14924869	-2
14926986	2
14927021	-2
14927033	2
14927054	-2
14927067	2
14927088	-2
14927590	2
14927601	-2
14940302	5
14940320	-5
14942972	5
14942984	-5
14951238	5
14951250	-5
14953584	5
14953653	-5
14953716	5
14953735	-5
14954385	5
14954399	-5
14958239	5
14958251	-5
14960832	5
14960851	-5
14964056	5
14964067	-5
14968503	5
14968517	-5
15142799	5
15142834	-5
15143879	5
15143902	-5
15270030	5
15270043	-5
15271877	5
15271899	-5
15348681	2
15348895	-2
15349696	2
15350114	-2
15352165	2
15352564	-2
15353179	2
15353195	-2
15354816	2
15354862	-2
15354897	2
15354932	-2
15354978	2
15355048	-2
15355060	2
15355098	-2
15355164	2
15355176	-2
15355211	2
15355264	-2
15355298	2
15355646	-2
15355663	2
15355765	-2
15355779	2
15355797	-2
15356883	2
15356894	-2
15357093	2
15357212	-2
15357231	2
15357277	-2
15357297	2
15357347	-2
15357382	2
15357393	-2
15357415	2
15357429	-2
15357442	2
15357466	-2
15357475	2
15357498	-2
15359982	2
15359994	-2
15360012	2
15360029	-2
15374076	5
15374099	-5
15378999	5
15379394	-5
15394560	5
15394579	-5
15396193	5
15396211	-5
15731125	2
15731157	-2
15731343	2
15731354	-2
15731376	2
15731424	-2
15732292	2
15732356	-2
15732375	2
15732422	-2
15745193	2
15745205	-2
15753157	2
15753204	-2
15759923	2
15759938	-2
15763407	2
15763423	-2
15766256	2
15766274	-2
15770373	2
15770386	-2
15776922	2
15776940	-2
15778352	2
15778475	-2
15845570	1
15845589	-1
15855021	1
15855039	-1
15969437	1
15969655	-1
15971489	1
15971503	-1
15977224	1
15977238	-1
15983997	2
15984217	-2
16007735	2
16007752	-2
16013685	2
16014301	-2
16083319	3
16109120	-3
